company,company_type,title,link,sectors,work_place,career,education,salary,deadline,reg_info,reg_days_ago,posting_period_days
토스뱅크(주),대기업,QA Manager,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170492,"QA/테스터, 사무보조, 사무행정, 서비스기획",서울 강남구,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),5일 전 등록,5,14
(주)슈피겐코리아,코스닥,글로벌 SCM (인도),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170463,"이커머스, 데이터분석, 재고관리, SCM",서울 강남구,신입 · 정규직 외,대학교(4년)↑,면접 후 협의,내일마감,5일 전 등록,5,알수없음
(주)슈피겐코리아,코스닥,기구개발,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170400,"연구원, R&D, 상품기획, 양산구매, 품질관리",서울 강남구,신입 · 정규직 외,대학교(4년)↑,면접 후 협의,내일마감,5일 전 등록,5,알수없음
(주)슈피겐코리아,코스닥,글로벌 B2B 영업(아시아),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170364,"해외시장개척, 해외영업, B2B, 바이어발굴/관리, 시장조사",서울 강남구,신입 · 정규직 외,대학교(4년)↑,면접 후 협의,내일마감,5일 전 등록,5,알수없음
토스씨엑스(주),일반기업,Customer Guider (단순 OB 영업 지원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170329,"영업관리, 영업전략, 고객관리, 영업",서울 강남구,신입 · 경력 · 계약직,학력무관,면접 후 협의,~06.30(화),5일 전 등록,5,14
토스씨엑스(주),일반기업,Account Manager (BPO 영업/운영),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170331,"영업관리, 영업전략, AM(어카운트매니저), 영업",서울 구로구,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),5일 전 등록,5,14
토스씨엑스(주),일반기업,Customer Guider (부산센터 토스쇼핑 고객 문의 응대),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170328,"영업관리, 영업전략, 고객관리, 교환/반품, 전화상담",부산 해운대구,경력무관 · 계약직,학력무관,면접 후 협의,~06.30(화),5일 전 등록,5,14
토스씨엑스(주),일반기업,Operations Supporter (착오송금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170327,"고객관리, 고객안내, 채널관리, 사업관리, 단순안내",서울 구로구,경력무관 · 계약직,학력무관,면접 후 협의,~06.30(화),5일 전 등록,5,14
(주)슈피겐코리아,코스닥,글로벌 이커머스 영업(인도),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170310,"영업전략, 해외시장개척, 이커머스, 프로모션기획, 시장조사",서울 강남구,신입 · 정규직 외,대학교(4년)↑,면접 후 협의,내일마감,5일 전 등록,5,알수없음
한국문화진흥(주),일반기업,체험형 청년인턴(코스관리) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170225,"조경설계, 조경공사, 시설관리",경기 광주시,경력무관 · 인턴직,학력무관,면접 후 협의,D-7,5일 전 등록,5,12
한국문화진흥(주),일반기업,체험형 청년인턴(행정보조) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170217,"서무, 문서작성, 비품관리, 사무행정, 서류관리",경기 광주시,경력무관 · 인턴직,학력무관,면접 후 협의,D-7,5일 전 등록,5,12
한국문화진흥(주),일반기업,정규직(프런트) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170192,"고객안내, 고객응대, 접수/예약, 프론트",경기 광주시,신입 · 정규직,학력무관,면접 후 협의,D-7,5일 전 등록,5,12
(주)슈피겐코리아,코스닥,글로벌 이커머스 영업(유럽),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170175,"영업전략, 이커머스, 프로모션기획, 데이터분석, 영업",서울 강남구,신입 · 정규직 외,대학교(4년)↑,면접 후 협의,내일마감,5일 전 등록,5,알수없음
한국문화진흥(주),일반기업,체험형 청년인턴(경기진행) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170156,"고객안내, 고객응대, 캐디, 골프",경기 광주시,경력무관 · 인턴직,학력무관,면접 후 협의,D-7,5일 전 등록,5,12
한국문화진흥(주),일반기업,정규직(레스토랑)채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54170154,"홀서빙, 고객안내, 고객응대, 식당",경기 광주시,신입 · 정규직,학력무관,면접 후 협의,D-7,5일 전 등록,5,12
쿠팡풀필먼트서비스(유),대기업,자동화 설비 유지보수 엔지니어 신입·경력 채용 (전국),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54162634,"SE(시스템엔지니어), 설비점검, 공정엔지니어, 기계설계, 기구설계",인천 서구 외,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,~06.30(화),7일 전 등록,7,16
티앤지손해사정(주),일반기업,"티앤지손사 메리츠화재 인서면심사 팀원(신속,일반) 채용(서울)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54162332&adsCategoryItem=effect_bold&,"손해사정사, 보험심사, 손해보험, 손해평가, 손해보험사",서울 종로구,신입 · 경력 · 정규직,고졸↑,면접 후 협의,내일마감,7일 전 등록,7,알수없음
쿠팡(주),대기업,"[쿠팡CPLB]벤더사 소통 및 상품 정보 관리자(신입가능,재택가능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54162257,"전화응대, Excel, OA, 영업지원, 거래처관리",서울 광진구,경력무관 · 계약직,학력무관,면접 후 협의,D-6,7일 전 등록,7,13
(주)안국엔지니어링,일반기업,각 부문별 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54162239&adsCategoryItem=effect_bold&,"유지보수, ERP, 총무, 영업직, 수출입",서울 구로구 외,신입 · 경력 · 정규직 외,고졸↑,면접 후 협의,D-5,7일 전 등록,7,12
한국아즈빌(주),대기업,한국아즈빌 각 사업부 채용형 인턴 및 경력직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54161999,"기술영업, 영업관리, 영업지원, 영업직, 영업마케팅",서울 영등포구 외,신입 · 경력 · 정규직 외,"대학(2,3년)↑",면접 후 협의,~06.28(일),7일 전 등록,7,14
에스케이바이오팜(주),대기업,[SK바이오팜] 각 부문 신입/경력 구성원 영입,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54161712,"채용담당자, ER(노무관리), HR컨설팅, HRD, HRM",경기 성남시 외,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,~06.28(일),7일 전 등록,7,14
케이엔솔(주),대기업,케이엔솔(주) 구매팀 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54161645,"구매관리, 물류관리, 물류사무원, 자재관리, 재고관리",서울 강남구,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,D-6,7일 전 등록,7,13
(주)씨앤에스,일반기업,삼성전자 반도체 물류자동화 설비 유지보수 Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54161402&adsCategoryItem=effect_bold&,"기계수리, 설비점검, 기계조작원, 설비OP, 기술엔지니어",경기 평택시 외,신입 · 경력 · 정규직,학력무관,면접 후 협의,내일마감,7일 전 등록,7,알수없음
(주)중앙백신연구소,코스닥,2026년 중앙백신연구소 하반기 신입사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54161205,"IR/공시, 관리회계, 기업회계, 세무기장, 세무신고",대전전체 외,신입 · 정규직 외,"대학(2,3년)↑",면접 후 협의,~06.28(일),7일 전 등록,7,14
(주)동방,코스피,각 부문 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54161121,"총무, 경영지원, 적재/하역, 배차관리, 소형화물",인천 서구 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~06.28(일),7일 전 등록,7,14
(주)신한은행,대기업,2026년 신한은행 하계 체험형 청년인턴 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54160917&adsCategoryItem=effect_bold&,"사무직, 문서작성, 사무보조, 전산총무, Excel",서울전체 외,경력무관 · 인턴직,학력무관,면접 후 협의,내일마감,7일 전 등록,7,알수없음
(주)씨티씨바이오,코스닥,2026년 부문별 신입/경력 사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54160185&adsCategoryItem=effect_bold&,"인프라, 클라우드, ERP, SAP, VPN",서울 강남구 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,내일마감,7일 전 등록,7,알수없음
(주)에프에스티,외국계,㈜에프에스티 26년 상반기 생산직 인재 영입,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54159912,"연구원, R&D, 광학설계, 기술연구, 신소재",경기 화성시 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~06.30(화),7일 전 등록,7,16
비티젠(주),대기업,동아쏘시오그룹 비티젠 2026년도 3Q 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54159846,"약사, 보건관리자, 보건의료정보관리사, 보건진단, 의약사무",인천 연수구 외,신입 · 경력 · 정규직 외,학력무관,면접 후 협의,~06.28(일),7일 전 등록,7,14
(주)엘시시,일반기업,(주)엘시시 - (주)LCC (품질/생산/경영지원)-신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54159718&adsCategoryItem=effect_bold&,"ERP, 사무직, 총무, 문서작성, 비품관리",충북 음성군 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~06.30(화),8일 전 등록,8,17
자화전자(주),코스피,2026년 3차 신입/경력 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54159150,"유지보수, 정보보안, 네트워크, 방화벽, 인프라",충북 청주시 청원구 외,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,내일마감,8일 전 등록,8,알수없음
엠이엠씨코리아(주),외국계,2026년 하반기 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54159085,"데이터분석가, 정보보안, FAE, SE(시스템엔지니어), 네트워크",충남 천안시 외,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,~06.28(일),8일 전 등록,8,15
디아이지에어가스(주),대기업,"DIG에어가스(주) 오퍼레이터 신입채용(울산,대전,청주 등)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158682,"생산관리, 생산설계, 생산, 생산기술",울산 남구,신입 · 정규직,대학교(4년)↑,면접 후 협의,D-2,8일 전 등록,8,10
(주)파멕스,일반기업,2026년도 상반기 수시채용 모집요강,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158521,"기계조작원, 자동화설계, 제조가공, 자동화라인, 조립",경남 양산시,신입 · 경력 · 정규직,고졸↑,면접 후 협의,D-6,8일 전 등록,8,14
(주)일신테크놀로지,일반기업,2026년 신입/경력사원 모집 (정규직 전환형),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158424,"영업관리, 영업지원, 해외영업관리, 해외영업지원, 품질검사원",경기 화성시 외,신입 · 경력 · 계약직 외,대학교(4년)↑,면접 후 협의,~06.28(일),8일 전 등록,8,15
에이치디현대중공업(주),대기업,HD현대 Future Builder 아카데미 교육생 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158421,"선박, 기계조작원, 용접원, 제품설계, 금형설계",울산 동구 외,경력무관 · 교육생,학력무관,면접 후 협의,D-5,8일 전 등록,8,13
(주)켐트로닉스,대기업,"㈜켐트로닉스 반도체소재사업부문 신입, 경력직 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158405,"전동지게차, 지게차, 대기측정분석사, 환경측정분석사, 수질분석",경기 평택시,신입 · 경력 · 정규직,고졸↑,면접 후 협의,내일마감,8일 전 등록,8,알수없음
(주)마크텍코리아,외국계,[외국계기업] 기술엔지니어(전기/전자/마킹기) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158330,"문서작성, 사무보조, Excel, OA, A/S기사",경북 고령군 외,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,~06.30(화),8일 전 등록,8,17
인테그리스코리아(주),외국계,2026 Entegris Korea SUMMER INTERNSHIP,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158300,"채용담당자, 급여(Payroll), 인사교육, 인사기획, 인사행정",경기 수원시 외,경력무관 · 인턴직,대학교(4년)↑,면접 후 협의,내일마감,8일 전 등록,8,알수없음
(주)아워홈,대기업,한화그룹 아워홈 직무·지역별 정규직 채용(신입·경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158141&adsCategoryItem=effect_bold&,"S/W, 1톤, 2.5톤, 3.5톤, 4.5톤",서울 강서구 외,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,~06.28(일),8일 전 등록,8,15
(주)누비랩,일반기업,Product Engineer (AI Design) - 채용연계형 인턴 (6개월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158110,"AI(인공지능), 콘텐츠기획, 콘텐츠마케팅, 콘텐츠에디터, 프로덕트마케팅",인천 서구,경력무관 · 정규직 외,학력무관,면접 후 협의,~06.30(화),8일 전 등록,8,17
(주)경보제약,대기업,경보제약 신입/경력 수시 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158091,"데이터분석가, 데이터엔지니어, 머신러닝, 빅데이터, AI(인공지능)",충남 아산시 외,신입 · 경력 · 정규직 외,"대학(2,3년)↑",면접 후 협의,내일마감,8일 전 등록,8,알수없음
(주)누비랩,일반기업,Marketing Manager (채용연계형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158064,"SNS마케팅, 콘텐츠기획, 콘텐츠마케팅, 광고캠페인, 리서치",인천 서구,경력무관 · 정규직 외,학력무관,면접 후 협의,~06.30(화),8일 전 등록,8,17
(주)누비랩,일반기업,Global Business Development Intern (글로벌 BD 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54158006,"마케팅기획, 마케팅전략, 콘텐츠기획, 콘텐츠마케팅, 리서치",서울 강남구,경력무관 · 정규직 외,학력무관,면접 후 협의,~06.30(화),8일 전 등록,8,17
현대엘리베이터(주),대기업,[현대엘리베이터] 2026년 2분기 UAM 인재 상시 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54157555,"인프라, 사업개발, 사업관리, CM(건설사업관리), 건축설비",서울전체,경력무관 · 정규직,대학교(4년)↑,면접 후 협의,~06.30(화),8일 전 등록,8,17
한국재료연구원,일반기업,2026년 5차 비정규직 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54157481&adsCategoryItem=effect_bold&,"총무, 문서작성, 사무행정, 시설관리, OA",경남 창원시 외,신입 · 경력 · 계약직,대학교(4년)↑,면접 후 협의,D-5,8일 전 등록,8,13
(주)대한항공,대기업,항공우주 연구개발인력 상시모집(IPS),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54157453,"연구원, R&D, 기술연구, 무인항공기/드론, 항공기",대전 유성구,신입 · 경력 · 정규직 외,대학교(4년)↑,면접 후 협의,~06.30(화),8일 전 등록,8,17
㈜태경식품 제천공장,대기업,태경식품 제천공장 생산기획 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54157414,"기계조작원, 생산관리, 설비OP, 품질검사원, 설계엔지니어",충북 제천시,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,~06.28(일),8일 전 등록,8,15
(주)대한항공,대기업,항공우주 연구개발인력 상시모집(항공우주 연구개발),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54157356,"연구원, R&D, 기술연구, 무인항공기/드론",대전 유성구,신입 · 경력 · 정규직 외,대학교(4년)↑,면접 후 협의,~06.30(화),8일 전 등록,8,17
인선이엔티(주),외국계,"생산부(전기안전관리자, 공무, 플랜트, 암롤차량기사)채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54157269,"전산회계, 관리회계, 기업회계, 법인결산, 법인세신고",경기 고양시 일산동구 외,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.28(일),8일 전 등록,8,15
주택도시보증공사,공사·공기업,2026년 하반기 체험형 청년인턴 채용공고(자산관리),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54157162,"자산관리, 채권관리, 사무직, 문서작성, 사무보조",전국,경력무관 · 인턴직,학력무관,면접 후 협의,D-2,8일 전 등록,8,10
주택도시보증공사,공사·공기업,2026년 하반기 체험형 청년인턴 채용공고(금융ㆍ기금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54157021,"서류관리, 사업기획, 금융사무, 금융상품영업, 고객관리",전국,경력무관 · 인턴직,학력무관,면접 후 협의,D-2,8일 전 등록,8,10
LG전자(주),대기업,2026년 상반기 LG전자 신입사원 채용 (ES사업본부_생산운영),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156944,"생산관리, 출고/출하, 생산, 공정관리",경남 창원시 성산구,신입 · 정규직,대학교(4년)↑,면접 후 협의,내일마감,8일 전 등록,8,알수없음
주택도시보증공사,공사·공기업,2026년 하반기 체험형 청년인턴 채용공고(경영전략),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156908,"사무직, 서무, 총무, 문서작성, 사무보조",서울 금천구 외,경력무관 · 인턴직,학력무관,면접 후 협의,D-2,8일 전 등록,8,10
LG전자(주),대기업,2026년 상반기 LG전자 신입사원 채용 (ES사업본부_품질),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156862,"R&D, 품질분석, 데이터분석, 품질관리, 제조",경남 창원시 성산구,신입 · 정규직,대학교(4년)↑,면접 후 협의,내일마감,8일 전 등록,8,알수없음
LG전자(주),대기업,2026년 상반기 LG전자 신입사원 채용 (ES사업본부_구매),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156712,"데이터분석, 구매관리, 구매기획, 원가관리, 제조",경남 창원시 성산구,신입 · 정규직,대학교(4년)↑,면접 후 협의,내일마감,8일 전 등록,8,알수없음
(주)오리온,코스피,㈜오리온 청주공장 생산직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156637&adsCategoryItem=effect_bold&,"기계조작원, 단순생산직, 생산관리, 설비OP, 외관검사원",충북 청주시 흥덕구 외,경력무관 · 정규직,고졸↑,면접 후 협의,~07.01(수),8일 전 등록,8,18
한국교육학술정보원,대기업,[청년인턴 공개경쟁] 2026년 제5차 직원 채용 (경영·행정),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156546,"연결회계, 원가회계, 재무회계, 사무직, 총무",대구 동구,경력무관 · 인턴직,학력무관,면접 후 협의,D-5,8일 전 등록,8,13
한국교육학술정보원,대기업,[청년인턴 공개경쟁] 2026년 제5차 직원 채용 (교육서비스 지원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156544,"사무보조, 사무행정, 교육기획, 서비스기획, 사업관리",대구 동구,경력무관 · 인턴직,학력무관,면접 후 협의,D-5,8일 전 등록,8,13
한국교육학술정보원,대기업,[청년인턴 공개경쟁] 2026년 제5차 직원 채용 (교육시스템 지원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156545,"정보보안, ICT컨설팅, 인프라, 정보통신, 사업기획",대구 동구,경력무관 · 인턴직,학력무관,면접 후 협의,D-5,8일 전 등록,8,13
삼영엠텍(주),코스닥,[삼영엠텍㈜] 소재사업부/E&C사업부 상반기 대규모 인원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156445&adsCategoryItem=effect_bold&,"감사, IR/공시, 더존, 계산서발행, 기업회계",경남 함안군 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~07.11(토),8일 전 등록,8,28
육아정책연구소,일반기업,[2026-9호] 행정직(무기계약직 행정원) 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156420,"사무직, 총무, 문서작성, 비품관리, 사무보조",서울 중구,경력무관 · 계약직,학력무관,면접 후 협의,D-4,8일 전 등록,8,12
모나용평(주),대기업,2026년 모나용평 신입/경력사원 모집 (비체 영업관리),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156331,"영업관리, 영업지원, 영업MD, 영업마케팅, 영업전략",충남 보령시,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),8일 전 등록,8,17
분당서울대학교병원,일반기업,신입(보건직) 직원 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156297,"임상병리사, 기능검사, 병원경영, 병원관리, 의료영상",경기 성남시 분당구,신입 · 정규직 외,학력무관,면접 후 협의,D-2,8일 전 등록,8,10
한화솔루션(주),대기업,ES사업부 가산연구소 PCS Firmware 개발 경력직 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156236,"알고리즘, 펌웨어, Matlab, 신재생에너지",서울 금천구,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,~06.29(월),8일 전 등록,8,16
모나용평(주),대기업,2026년 모나용평 신입/경력사원 모집 (한식조리사),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156100,"메뉴개발, 조리사, 리조트, 콘도",강원 평창군,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),8일 전 등록,8,17
모나용평(주),대기업,2026년 모나용평 신입/경력사원 모집 (양식조리사),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54156030,"메뉴개발, 조리사, 케이터링, 리조트",강원 평창군,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),8일 전 등록,8,17
한국이콜랩(유),외국계,[외국계 화학] 각 부문 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155956&adsCategoryItem=effect_bold&,"SAP, 기업회계, 세무회계, 원가관리, 재무회계",서울 송파구 외,신입 · 경력 · 정규직 외,고졸↑,면접 후 협의,~06.28(일),8일 전 등록,8,15
모나용평(주),대기업,2026년 모나용평 신입/경력사원 모집 (객실프런트),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155942,"객실관리, 고객안내, 고객응대, 요금정산, 프론트",강원 평창군,신입 · 경력 · 정규직,학력무관,면접 후 협의,~06.30(화),8일 전 등록,8,17
(주)마더스제약,일반기업,마더스제약 R&D센터 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155871,"제약QA, 연구원, R&D, R&D기획, 기술연구",서울 구로구,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~07.12(일),8일 전 등록,8,29
모나용평(주),대기업,2026년 모나용평 신입/경력사원 모집 (경영기획),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155843,"콘도, 경영기획, 사업기획, 사업개발, 신사업기획",강원 평창군,신입 · 정규직,대학교(4년)↑,면접 후 협의,~06.30(화),8일 전 등록,8,17
롯데렌탈(주),대기업,롯데렌터카 차량관리 채용 (수도권/강릉/경주/울산/군산/부산),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155785,"탁송기사, 배차관리, 매장매니저, 발레파킹, 세차원",서울 관악구 외,신입 · 계약직,학력무관,면접 후 협의,내일마감,8일 전 등록,8,알수없음
하나머티리얼즈(주),외국계,하나머티리얼즈 각 부문 신입/경력 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155621,"노무사, ER(노무관리), HRM, 평가/보상, 기계조작원",충남 아산시 외,신입 · 경력 · 정규직 외,고졸↑,면접 후 협의,~06.30(화),8일 전 등록,8,17
네이버웹툰(유),대기업,[네이버웹툰] Cuts 그로스 마케팅 지원 (체험형 인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155564,"SQL, 프로모션기획, 마케팅기획, 마케팅전략, CRM마케팅",경기 성남시 분당구,신입 · 인턴직,학력무관,면접 후 협의,내일마감,8일 전 등록,8,알수없음
네이버웹툰(유),대기업,[네이버웹툰] AI 애니메이션 제작 (AI animator) (신입/경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155390,"AI(인공지능), AIX, 애니메이션, 리서치",경기 성남시 분당구,신입 · 경력 · 정규직,학력무관,면접 후 협의,내일마감,8일 전 등록,8,알수없음
(주)셀트리온제약,대기업,㈜셀트리온제약 신입/경력 수시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155207,"데이터분석가, 데이터엔지니어, 백엔드/서버개발, H/W, Windows",경기 과천시 외,신입 · 경력 · 정규직 외,학력무관,면접 후 협의,D-2,21시간 전 수정,0,2
사이버한국외국어대학교,일반기업,사이버한국외국어대학교 직원 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155199&adsCategoryItem=effect_bold&,"백엔드/서버개발, 앱개발, 웹개발, 네트워크, 방화벽",서울 동대문구 외,신입 · 경력 · 계약직,대학교(4년)↑,면접 후 협의,D-6,8일 전 등록,8,14
국립공원공단,공사·공기업,[태안] 2026년 태안해안 기간제(수익시설) 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155190,"미화원, 고객안내, 시설관리, 청소, 홍보",충남 태안군,경력무관 · 계약직,학력무관,면접 후 협의,D-4,8일 전 등록,8,12
국립공원공단,공사·공기업,[태안] 2026년 태안해안 기간제[환경관리(해양)] 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155191,"시설관리, 청소",충남 태안군,경력무관 · 계약직,학력무관,면접 후 협의,D-4,8일 전 등록,8,12
국립공원공단,공사·공기업,2026년 태안해안 기간제(한시인력) 국립공원지킴이 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155187,"설비보수, 시설관리, 하자보수, 청소",충남 태안군,경력무관 · 계약직,학력무관,면접 후 협의,D-2,8일 전 등록,8,10
