company,company_type,primary_sector,title,title_length,sector_count,posting_period_days,duration_deviation,abs_duration_deviation,is_short_posting,is_long_posting,company_reposting_count,sector_reposting_count,estimated_salary,estimated_welfare_count,has_flexible_work,has_snack_bar,has_incentive,turnover_risk_score,turnover_risk_level,link
쿠팡로지스틱스서비스(유),대기업,배송기사,[최대4340+참석비10]쿠팡CLS지게차(입출고 오퍼레이터)전국채용,37,5,2.0,-10.0,10.0,1,0,2,1,5800,7,0,0,0,11.687326549491212,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54229077
해비치호텔앤드리조트(주),대기업,응급구조사,[해비치호텔앤드리조트] 전사 현장 서비스직 신입/경력 채용,32,5,21.0,9.0,9.0,0,1,1,2,5800,7,0,0,0,9.74468085106383,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54228176&adsCategoryItem=effect_bold&
의료법의료법인 한국의료재단 종합검진센터(여의도IFC),일반기업,검진센터,[한국의료재단] 예방의학사업부(영업팀) 채용,24,5,11.0,-1.0,1.0,1,0,1,1,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54227720&adsCategoryItem=effect_bold&
SK텔레콤(주),대기업,ERP,정산 및 통계 지원 담당자,14,5,4.0,-8.0,8.0,1,0,8,7,5800,7,0,0,0,18.236817761332098,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226984
SK텔레콤(주),대기업,SE(시스템엔지니어),스마트홈 서비스 현장 지원 담당자,18,5,4.0,-8.0,8.0,1,0,8,7,5800,7,0,0,0,18.236817761332098,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226913
호남지방통계청,일반기업,사무직,2026년 청년인턴 채용 공고(통계-사회조사과),26,5,9.0,-3.0,3.0,1,0,3,67,3800,3,0,0,0,44.52358926919519,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226792
호남지방통계청,일반기업,사무직,2026년 청년인턴 채용 공고(통계-경제조사과),26,4,9.0,-3.0,3.0,1,0,3,67,3800,3,0,0,0,44.52358926919519,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226664
호남지방통계청,일반기업,빅데이터,2026년 청년인턴 채용 공고(통계-지역통계과),26,5,9.0,-3.0,3.0,1,0,3,1,3800,3,0,0,0,44.52358926919519,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226614
(주)넷게임즈,대기업,게임디자인,[LoreVault][Woochi the Wayfarer] 캐릭터 컨셉 아티스트,44,4,10.0,-2.0,2.0,1,0,4,1,5800,7,0,0,0,9.18963922294172,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226548
네이버클라우드(주),대기업,클라우드,[NAVER Cloud] AX·Cloud 대외 프로젝트 거버넌스 (체험형 인턴),44,5,5.0,-7.0,7.0,1,0,6,3,5800,7,0,0,0,14.98982423681776,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226539
양산부산대학교병원,일반기업,사무직,2026년도 블라인드 공개채용 계약직(원무직) 모집 공고,31,5,13.0,1.0,1.0,0,1,7,67,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226501
(재)광주창조경제혁신센터,일반기업,예산관리,2026년 제8차 직원 공개채용 공고(2026년 초기창업패키지 운영),38,5,13.0,1.0,1.0,0,1,4,2,3800,3,0,0,0,44.5513413506013,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226438
(재)광주창조경제혁신센터,일반기업,사무직,2026년 제8차 직원 공개채용 공고(로컬창업기업 성장 컨설팅),35,5,13.0,1.0,1.0,0,1,4,67,3800,3,0,0,0,44.5513413506013,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226403
양산부산대학교병원,일반기업,간호조무사,2026년도 블라인드 공개채용 계약직(간호조무직) 모집 공고,33,4,13.0,1.0,1.0,0,1,7,5,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226396
(재)광주창조경제혁신센터,일반기업,사무직,2026년 제8차 직원 공개채용 공고(창업지원사업 운영 및 지원),36,4,13.0,1.0,1.0,0,1,4,67,3800,3,0,0,0,44.5513413506013,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54226350
메리츠증권(주),대기업,서무,리서치지원팀 채용 (신입 / 경력),19,5,10.0,-2.0,2.0,1,0,4,3,5800,7,0,0,0,9.18963922294172,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225947
양산부산대학교병원,일반기업,병원총무,2026년도 블라인드 공개채용 계약직(행정직) 모집 공고,31,5,13.0,1.0,1.0,0,1,7,1,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225878
(재)광주창조경제혁신센터,일반기업,자금관리,2026년 제8차 직원 공개채용 공고(창업도시 프로젝트 운영/지원),37,5,13.0,1.0,1.0,0,1,4,1,3800,3,0,0,0,44.5513413506013,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225875
양산부산대학교병원,일반기업,정보보안,2026년도 블라인드 공개채용 계약직(전산직) 모집 공고,31,5,13.0,1.0,1.0,0,1,7,8,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225837
양산부산대학교병원,일반기업,수의사,2026년도 블라인드 공개채용 계약직(수의사) 모집 공고,31,5,13.0,1.0,1.0,0,1,7,1,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225785
양산부산대학교병원,일반기업,임상병리사,2026년도 블라인드 공개채용 계약직(임상병리사) 모집 공고,33,5,13.0,1.0,1.0,0,1,7,5,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225717
양산부산대학교병원,일반기업,방사선사,2026년도 블라인드 공개채용 계약직(방사선사) 모집 공고,32,5,13.0,1.0,1.0,0,1,7,3,3800,3,0,0,0,48.464384828862165,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225653
부산대학교병원,공사·공기업,사무직,계약직(일반행정) 공개채용 모집 공고,20,5,13.0,1.0,1.0,0,1,4,67,4200,5,0,0,0,32.5513413506013,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225313
부산대학교병원,공사·공기업,간호조무사,계약직(간호조무사) 공개채용 모집 공고,21,4,13.0,1.0,1.0,0,1,4,5,4200,5,0,0,0,32.5513413506013,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225215
케이아이디비자금중개(주),일반기업,금융사무,[KIDB] 채용공고(체험형 인턴),19,5,9.0,-3.0,3.0,1,0,1,6,3800,3,0,0,0,41.91489361702128,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225201
엘에스엠트론(주),대기업,기술지원,[LS엠트론] 6월 경력/신입/인턴 및 계약직 채용,28,5,7.0,-5.0,5.0,1,0,1,25,5800,7,0,0,0,7.191489361702128,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225157
(주)화이트큐브,일반기업,고객응대,[챌린저스] 사업 운영 인턴 (자동차 구독 사업),27,4,10.0,-2.0,2.0,1,0,1,1,3800,3,0,0,0,41.276595744680854,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225133
현대글로비스(주),대기업,계산서발행,2026년 하반기 현대글로비스 신입 수시채용,24,5,7.0,-5.0,5.0,1,0,1,2,5800,7,0,0,0,7.191489361702128,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225074
한화솔루션(주),대기업,생산관리,한화솔루션 울산공장 생산직 인턴사원 채용 (생산(교대/일근)),34,5,5.0,-7.0,7.0,1,0,3,10,5800,7,0,0,0,11.076780758556891,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225065
한화솔루션(주),대기업,기계조작원,한화솔루션 울산공장 생산직 인턴사원 채용 (기계/장치(일근)),34,5,5.0,-7.0,7.0,1,0,3,14,5800,7,0,0,0,11.076780758556891,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225063
부산대학교병원,공사·공기업,임상병리사,계약직(임상병리사) 공개채용 모집 공고,21,5,13.0,1.0,1.0,0,1,4,5,4200,5,0,0,0,32.5513413506013,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54225039
삼정케이피엠지(유),일반기업,AICPA,Deal Adv 2본부 부실채권(NPL) 자문 계약직 채용,32,5,10.0,-2.0,2.0,1,0,11,2,3800,3,0,0,0,54.320074005550424,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224929
(주)한국에바라정밀기계,외국계,ERP,공장부문 영업관리팀 신입 모집,16,5,12.0,0.0,0.0,0,0,1,7,4800,5,0,0,0,22.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224925
(주)넷게임즈,대기업,모델링,[LoreVault][Woochi the Wayfarer] 캐릭터 모델링 아티스트,45,3,10.0,-2.0,2.0,1,0,4,3,5800,7,0,0,0,9.18963922294172,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224841
삼정케이피엠지(유),일반기업,자료조사,[인턴] SG본부 ESG＆Strategy팀 인턴 채용,29,3,8.0,-4.0,4.0,1,0,11,2,3800,3,0,0,0,55.59666975023128,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224802
TKG태광,일반기업,부주방장,26년 2분기 기능직 수시채용,16,5,17.0,5.0,5.0,0,1,1,1,3800,3,0,0,0,43.19148936170213,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224763
(주)이오스튜디오,일반기업,SNS마케팅,[Global] 글로벌 소셜미디어 콘텐츠 인턴,25,5,10.0,-2.0,2.0,1,0,2,3,3800,3,0,0,0,42.58094357076781,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224687
주택관리공단(주) 경남지사,일반기업,건물관리자,체험형인턴(기술직) 채용공고(긴급),19,4,4.0,-8.0,8.0,1,0,1,2,3800,3,0,0,0,45.10638297872341,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224663
(주)하이퍼커넥트,대기업,데이터분석가,Product Designer (Azar),23,5,10.0,-2.0,2.0,1,0,2,14,5800,7,0,0,0,6.580943570767807,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224556
주택관리공단(주),대기업,건물관리자,제주지사 채용형 인턴(기술직) 채용공고[긴급],25,5,5.0,-7.0,7.0,1,0,1,2,5800,7,0,0,0,8.468085106382977,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224466
(주)하이퍼커넥트,대기업,데이터엔지니어,Data & Analytics Engineer,25,5,10.0,-2.0,2.0,1,0,2,3,5800,7,0,0,0,6.580943570767807,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224459
부산대학교병원,공사·공기업,방사선사,계약직(방사선사) 공개채용 모집 공고,20,5,13.0,1.0,1.0,0,1,4,3,4200,5,0,0,0,32.5513413506013,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224434
주택관리공단(주) 대구경북지사,일반기업,설비보수,채용형인턴 채용 공고[긴급](포항경주권_기술직),26,4,6.0,-6.0,6.0,1,0,2,2,3800,3,0,0,0,45.13413506012951,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224364
에스티마이크로일렉트로닉스아시아퍼시픽프라이비트리미티드,외국계,품질검사원,Field Quality Support - Intern,30,5,10.0,-2.0,2.0,1,0,2,2,4800,5,0,0,0,24.580943570767808,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224299
에스티마이크로일렉트로닉스아시아퍼시픽프라이비트리미티드,외국계,사내행사,IMC Korea - Intern,18,5,10.0,-2.0,2.0,1,0,2,5,4800,5,0,0,0,24.580943570767808,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224125
(주)버킷플레이스,일반기업,마케팅기획,Sales Operations Assistant (인턴),31,5,10.0,-2.0,2.0,1,0,1,9,3800,3,0,0,0,41.276595744680854,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54224075
(주)트립비토즈,일반기업,트렌드분석,인플루언서 마케팅 & SNS 운영(인턴),22,5,10.0,-2.0,2.0,1,0,1,4,3800,3,0,0,0,41.276595744680854,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223967
주택관리공단(주) 대구경북지사,일반기업,사무직,채용형인턴 채용 공고[긴급](포항경주권_행정직),26,5,6.0,-6.0,6.0,1,0,2,67,3800,3,0,0,0,45.13413506012951,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223888
바이오스펙트럼(주),외국계,사이트관리,"신분당선 화장품, 바이오 영업·마케팅(해외포함)",26,5,15.0,3.0,3.0,0,1,1,1,4800,5,0,0,0,23.914893617021278,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223680&adsCategoryItem=effect_bold&
패스트파이브(주),일반기업,영업전략,Business Development Representative,35,5,10.0,-2.0,2.0,1,0,1,3,3800,3,0,0,0,41.276595744680854,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223621
메리츠증권(주),대기업,아키텍쳐,IT부문 - Full-Stack Engineer (개발직),32,5,41.0,29.0,29.0,0,1,4,2,5800,7,0,0,0,26.423681776133208,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223327
미래에셋자산운용(주),대기업,시장조사,채권운용부문 투자전략본부 신입(정규직 전환형 인턴사원) 채용,33,5,12.0,0.0,0.0,0,0,2,3,5800,7,0,0,0,5.304347826086956,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223279
(주)이오스튜디오,일반기업,SNS,[Korea] SNS 마케터 (신입/경력),23,5,10.0,-2.0,2.0,1,0,2,2,3800,3,0,0,0,42.58094357076781,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223267
미래에셋자산운용(주),대기업,문서작성,투자솔루션부문 투자솔루션본부 신입(정규직 전환형 인턴사원),32,5,12.0,0.0,0.0,0,0,2,11,5800,7,0,0,0,5.304347826086956,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223258
(주)크레이버코퍼레이션,일반기업,트렌드분석,[SKIN1004] 러시아 인플루언서 마케팅 인턴,27,5,10.0,-2.0,2.0,1,0,1,4,3800,3,0,0,0,41.276595744680854,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223233
NH농협은행(주),대기업,사무직,NH농협은행 영광군지부 계약직(산전후대체직) 채용 공고,30,4,4.0,-8.0,8.0,1,0,24,67,5800,7,0,0,0,39.1063829787234,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223232
NH농협은행(주),대기업,사무직,NH농협은행 해운대지점 사무지원직 직원 채용 공고,27,5,3.0,-9.0,9.0,1,0,24,67,5800,7,0,0,0,39.744680851063826,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223231
NH농협은행(주),대기업,사무직,경기도교육청북부청사출장소 사무지원직 채용공고,24,4,4.0,-8.0,8.0,1,0,24,67,5800,7,0,0,0,39.1063829787234,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223230
NH농협은행(주),대기업,사무직,NH농협은행 업무지원센터 일반계약직 직원 채용공고,27,4,6.0,-6.0,6.0,1,0,24,67,5800,7,0,0,0,37.82978723404255,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223229
NH농협은행(주),대기업,사무직,NH농협은행 공업탑지점 사무지원직 직원 채용 공고,27,4,4.0,-8.0,8.0,1,0,24,67,5800,7,0,0,0,39.1063829787234,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223228
NH농협은행(주),대기업,사무직,테크사업부문 일반계약직(테크경영지원팀_간호사) 채용 공고,31,4,5.0,-7.0,7.0,1,0,24,67,5800,7,0,0,0,38.46808510638298,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223226
NH농협은행(주),대기업,사무직,NH농협은행 시화공단지점 산전후대체직 신규채용 공고,28,4,3.0,-9.0,9.0,1,0,24,67,5800,7,0,0,0,39.744680851063826,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223227
NH농협은행(주),대기업,사무직,NH농협은행 남원지원(출) 산전후대체직 채용 공고,27,4,3.0,-9.0,9.0,1,0,24,67,5800,7,0,0,0,39.744680851063826,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223225
NH농협은행(주),대기업,사무직,농협청주시지부 사무지원직 채용 공고,19,5,4.0,-8.0,8.0,1,0,24,67,5800,7,0,0,0,39.1063829787234,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223223
NH농협은행(주),대기업,비서,NH농협은행 세종본부 세종금융총괄단 일반계약직 채용공고,30,4,5.0,-7.0,7.0,1,0,24,1,5800,7,0,0,0,38.46808510638298,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223224
NH농협은행(주),대기업,사무직,하남시청출장소 산전후대체직 채용,17,4,5.0,-7.0,7.0,1,0,24,67,5800,7,0,0,0,38.46808510638298,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223221
NH농협은행(주),대기업,채권관리,NH농협은행 의정부여신관리단 일반계약직 직원 채용공고,29,5,4.0,-8.0,8.0,1,0,24,1,5800,7,0,0,0,39.1063829787234,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223222
NH농협은행(주),대기업,사무직,농협은행 회현역지점 사무지원직 채용공고,21,4,3.0,-9.0,9.0,1,0,24,67,5800,7,0,0,0,39.744680851063826,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223220
NH농협은행(주),대기업,사무직,NH농협은행 대신동지점 사무지원직 직원 채용공고,26,4,7.0,-5.0,5.0,1,0,24,67,5800,7,0,0,0,37.191489361702125,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223219
고려대학교구로병원,대기업,비품관리,간호부 신생아중환자실 계약직일반업무원 모집,23,5,5.0,-7.0,7.0,1,0,5,2,5800,7,0,0,0,13.685476410730802,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223194
고려대학교구로병원,대기업,방사선사,핵의학과 영상검사실 계약직방사선사 모집,21,4,5.0,-7.0,7.0,1,0,5,3,5800,7,0,0,0,13.685476410730802,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223183
고려대학교구로병원,대기업,간호조무사,간호부 간호간병통합서비스병동 계약직 일반업무원 모집,28,3,5.0,-7.0,7.0,1,0,5,5,5800,7,0,0,0,13.685476410730802,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223177
고려대학교구로병원,대기업,환자안내,간호부 보호요원실 계약직일반업무원 모집,21,3,3.0,-9.0,9.0,1,0,5,1,5800,7,0,0,0,14.962072155411654,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223173
고려대학교구로병원,대기업,외래,간호부 산부인과 계약직일반업무원 모집,20,5,5.0,-7.0,7.0,1,0,5,1,5800,7,0,0,0,13.685476410730802,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223171
메리츠증권(주),대기업,증권사,디지털금융센터(고객지원팀) 채용공고(신입/경력),26,4,10.0,-2.0,2.0,1,0,4,1,5800,7,0,0,0,9.18963922294172,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223160
메리츠증권(주),대기업,데이터분석가,법인파생영업팀 채용 (신입/경력),18,4,8.0,-4.0,4.0,1,0,4,14,5800,7,0,0,0,10.46623496762257,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54223159
(주)한독,코스피,급여(Payroll),[한독] 신입 및 경력 직무별 수시채용 (마감일 직무별 상이),34,5,10.0,-2.0,2.0,1,0,1,2,5200,6,0,0,0,15.27659574468085,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54219065
삼익THK(주),대기업,단순생산직,생산직(연삭공정) 채용전환형 인턴,18,2,15.0,3.0,3.0,0,1,1,10,5800,7,0,0,0,5.914893617021276,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54218919
(주)카카오,대기업,사무보조,"[카카오] 지역기반 ESG 활동 콘텐츠 제작, 운영 보조 어시스턴트",37,1,19.0,7.0,7.0,0,1,9,3,5800,7,0,0,0,18.90286771507863,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54218862
(주)메디플록스,일반기업,영업직,의료기기 영업사원모집,11,5,8.0,-4.0,4.0,1,0,1,4,3800,3,0,0,0,42.5531914893617,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54218335
(주)카카오페이,대기업,광고기획,[어시스턴트] 브랜드 채널 업무 지원,20,4,10.0,-2.0,2.0,1,0,3,1,5800,7,0,0,0,7.885291396854764,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54218181
(주)카카오페이,대기업,콘텐츠기획,[어시스턴트] 브랜드 콘텐츠 업무 지원,21,5,10.0,-2.0,2.0,1,0,3,3,5800,7,0,0,0,7.885291396854764,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54218129
(주)내외상사,일반기업,경리,경영지원(무역/회계/총무) 신입사원 채용,22,5,8.0,-4.0,4.0,1,0,1,7,3800,3,0,0,0,42.5531914893617,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54217976&adsCategoryItem=effect_bold&
(주)디에이치라이팅,일반기업,4대보험,디에이치라이팅 인사팀 팀원 모집,17,5,10.0,-2.0,2.0,1,0,1,1,3800,3,0,0,0,41.276595744680854,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54217469&adsCategoryItem=effect_bold&
(주)디케이티,코스닥,기술지원,각 부문별 하반기 공개 채용,15,5,41.0,29.0,29.0,0,1,1,25,4500,4,0,0,0,47.51063829787234,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54217281&adsCategoryItem=effect_bold&
한국로슈진단(주),외국계,기술지원,각 부문별 직원 채용,11,5,9.0,-3.0,3.0,1,0,1,25,4800,5,0,0,0,23.914893617021278,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54217264&adsCategoryItem=effect_bold&
대영기계공업(주),일반기업,영업관리,공장장/품질관리 정규직 채용,15,5,8.0,-4.0,4.0,1,0,1,16,3800,3,0,0,0,42.5531914893617,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216977&adsCategoryItem=effect_bold&
(주)부국산업개발,일반기업,총무,"천안/아산-현대기아1차 시설 관리(영선), 지게차기사 모집",32,5,13.0,1.0,1.0,0,1,1,6,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216959&adsCategoryItem=effect_bold&
(주)케이씨씨글라스,대기업,ERP,[KCC글라스] '26년 6월 신입/경력사원 수시 채용,30,5,7.0,-5.0,5.0,1,0,1,7,5800,7,0,0,0,7.191489361702128,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216881
한화자산운용(주),대기업,마케팅기획,[한화자산운용] 전주사무소 기관마케팅 지원 신입 채용,29,5,11.0,-1.0,1.0,1,0,1,9,5800,7,0,0,0,4.638297872340425,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216839
(주)한솔홈데코,대기업,총무,[한솔홈데코] HR팀 채용연계형 인턴 채용,23,3,12.0,0.0,0.0,0,0,1,6,5800,7,0,0,0,3.9999999999999996,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216824
(주)동구바이오제약,대기업,사무직,동구바이오제약 부문별 수시채용 모집(신입&경력),26,5,9.0,-3.0,3.0,1,0,1,67,5800,7,0,0,0,5.914893617021276,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216803&adsCategoryItem=effect_bold&
로엘법무법인,일반기업,사무직,"[로엘법무법인] 서울 형사송무팀 직원 모집 (신입 1명, 경력 1명)",38,5,29.0,17.0,17.0,0,1,1,67,3800,3,0,0,0,50.851063829787236,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216621&adsCategoryItem=effect_bold&
(주)뤼튼테크놀로지스,일반기업,브랜드관리,Global Brand Marketer (북미) 인턴,29,5,11.0,-1.0,1.0,1,0,1,1,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216446
티디에프코리아(주),일반기업,전산회계,"영업, 무역, 자금 경력사원 채용",18,5,30.0,18.0,18.0,0,1,1,3,3800,3,0,0,0,51.48936170212765,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216432
(주)에이앤지테크놀로지,일반기업,유지보수,㈜에이앤지테크놀로지 2026년 상반기 신입 및 경력 채용,31,5,11.0,-1.0,1.0,1,0,1,9,3800,3,0,0,0,40.63829787234043,Medium,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216383&adsCategoryItem=effect_bold&
(주)딜라이트룸,일반기업,마케팅기획,콘텐츠 마케팅 인턴,10,5,,,,0,0,1,9,3800,3,0,0,0,40.0,Low,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54216370
